2019-07-28 00:00:00.000,EHPSA USPSA 28 July 2019,Level I,Amy L,Baum,Single Stack,100.0,1,1
2019-08-03 00:00:00.000,KSA USPSA 3AUG2019,Level I,Kaitlyn,Thursby,Single Stack,100.0,1,1
2019-08-03 00:00:00.000,AAPS AAFG USPSA Aug  3  2019,Level I,Karen,Zeigler,PCC,100.0,1,1
2019-08-04 00:00:00.000,PMSC USPSA AUGUST 2019,Level I,Amanda,warzel,Single Stack,100.0,1,2
2019-08-10 00:00:00.000,MID11 USPSA Aug 11  2019,Level I,Stacey,Frezzolini,Open,100.0,1,12
2019-08-10 00:00:00.000,BSPSC  2019 Northern Rockies Section Championship,Level II,Katherine,Licence,Production,92.24705535831461,3,12
2019-08-10 00:00:00.000,2019 Acme Bullets Wisconsin Section Championship,Level II,Cassie,Beahr,Open,100.0,1,34
2019-08-10 00:00:00.000,TCSC Level 2 August 24 2019,Level II,Lyne,Brazeau,Single Stack,100.0,1,1
2019-08-18 00:00:00.000,York Practical Shooters Aug 18  2019,Level I,Jeanice,Naulty,Revolver,92.4638412446231,2,2
2019-08-24 00:00:00.000,OBR&PC USPSA Aug 25  2019,Level I,Linda,Mitchell,Single Stack,94.0257551484298,2,4
2019-08-29 00:00:00.000,Berrys 2019 Utah State USPSA Championship,Level II,Justine,Williams,Open,90.15696003836078,6,35
2019-08-31 00:00:00.000,KSA USPSA 31 AUGUST 2019,Level I,Kaitlyn,Thursby,Single Stack,100.0,1,1
2019-09-05 00:00:00.000,2019 High Desert Classic - Get Your Game On,Level II,Justine,Williams,Open,100.0,1,40
2019-09-07 00:00:00.000,AAPS AAFG USPSA Sep 7  2019,Level I,Karen,Zeigler,PCC,100.0,1,1
2019-09-20 00:00:00.000,Sig Open & PCC "HI-Cap" 2019 National Championship,Level III,Lena,Miculek,PCC,90.69799532960941,9,147
2019-09-27 00:00:00.000,Ontelaunee USPSA Saturday Set Up September 28 2019 (Sep 27  2019  8:52:42 PM),Level I,Jeanice,Naulty,Revolver,95.14181342838731,2,2
2019-10-04 00:00:00.000,COPS 2019 Missouri Fall Classic,Level II,Cassie,Beahr,Open,92.67787866235572,5,31
2019-10-13 00:00:00.000,CJR&PC USPSA Oct 13  2019,Level I,Linda,Mitchell,Single Stack,100.0,1,3
2019-10-17 00:00:00.000,Arkansas Section Championship 2019,Level II,ASHLEY,RHEUARK,Production,92.30437158516558,2,34
2019-10-19 00:00:00.000,WSPS OCTOBER 2019 USPSA MATCH,Level I,Jeanice,Naulty,Revolver,93.78238220760599,2,2
2019-10-19 00:00:00.000,KSA USPSA Halloween Match 19 Oct 2019,Level I,Kaitlyn,Thursby,Limited,94.41867324503197,2,12
2019-11-02 00:00:00.000,LPRGC- Lower Providence USPSA November 2019 Match,Level I,Jeanice,Naulty,Revolver,92.27304409507553,2,3
2019-11-02 00:00:00.000,AAPS AAFG USPSA Nov 2  2019,Level I,Karen,Zeigler,PCC,100.0,1,1
2019-11-03 00:00:00.000,Bridgeville Gun Club - USPSA - NOV,Level I,Mia,Farinelli,PCC,100.0,1,4
2019-11-10 00:00:00.000,Mid11 November 10  2019,Level I,Sarah,Besket,Revolver,91.22161601069291,2,2
2019-11-10 00:00:00.000,CJR&PC USPSA Nov 10   2019,Level I,Linda,Mitchell,Single Stack,96.66076532875549,2,4
2019-11-22 00:00:00.000,Ontelaunee Uspsa Sat Set Up Nov 23 2019,Level I,Matt,Olinchak,PCC,100.0,1,4
2019-11-22 00:00:00.000,Ontelaunee USPSA November 2019,Level I,Matt,Olinchak,PCC,90.7786598445054,3,12
2019-11-22 00:00:00.000,Ontelaunee USPSA November 2019,Level I,Jeanice,Naulty,Revolver,100.0,1,1
2019-11-30 00:00:00.000,Go Fast Don’t Suck Postal Match,Level I,Jack,Windes,PCC,98.31814176884608,2,213
2019-12-08 00:00:00.000,CJR&PC USPSA Dec 8  2019,Level I,Linda,Mitchell,Single Stack,100.0,1,4
2019-12-08 00:00:00.000,NHRPC - December 2019 USPSA,Level I,Jeanice,Naulty,Revolver,100.0,1,1
2019-12-16 00:00:00.000,Tidewater Practical Shooters All Classifier Dec Match,Level I,Christina,Baker,Production,100.0,1,3
2020-01-12 00:00:00.000,NHRPC - January 2020 USPSA,Level I,Jeanice,Naulty,Revolver,100.0,1,1
2020-01-12 00:00:00.000,CJR&PC USPSA Jan 12  2020,Level I,Linda,Mitchell,Single Stack,100.0,1,1
2020-02-08 00:00:00.000,WBRP  USPSA Feb 8  2020,Level I,Rae,Marsland,Limited 10,100.0,1,6
2020-02-09 00:00:00.000,NHRPC - February 2020 USPSA,Level I,Jeanice,Naulty,Revolver,100.0,1,1
2020-02-09 00:00:00.000,CJR&PC USPSA Feb 9   2020,Level I,Linda,Mitchell,Single Stack,100.0,1,2
2020-02-13 00:00:00.000,2020 Florida Open,Level II,Candice,Juliano,Limited 10,91.76294113965277,2,4
2020-02-22 00:00:00.000,OBR&PC USPSA Feb 23  2020,Level I,Linda,Mitchell,Single Stack,93.72694881553818,2,4
2020-03-08 00:00:00.000,CJR&PC USPSA Mar 6  2020,Level I,Linda,Mitchell,Single Stack,100.0,1,4
2020-05-30 00:00:00.000,Hallstead USPSA May,Level I,Sarah,Besket,Revolver,100.0,1,1
2020-05-30 00:00:00.000,AAPS USPSA Special Classifier May  30 2020,Level I,Bea,Lê,Open,97.12852003795687,2,5
2020-06-04 00:00:00.000,2020 Arkansas Section USPSA Championship,Level II,Ashley,RHEUARK,Carry Optics,93.8199667273002,6,42
2020-06-04 00:00:00.000,2020 Arkansas Section USPSA Championship,Level II,Lena,MICULEK,PCC,97.49949141569245,2,24
