id,ordinalMu,score,marbles
44,0.49109326856819374,122.76810008200002,181
105,0.48917127497827506,79.70875710810793,190
184,0.4881050159449864,69.39045371266415,174
92,0.4738500413496254,101.91039930895222,169
53,0.4734647664003767,137.69791256890437,191
13,0.4720215882893358,88.33149747057635,188
119,0.47095098489629333,114.74951419092139,158
57,0.4521972808473427,70.00531150183045,148
77,0.44991898379636774,80.20408717140533,142
90,0.44938976474732184,97.16682888121088,165
17,0.44908490885200447,46.22059300057354,173
182,0.43790579639610694,77.13601539535695,163
39,0.423216870296086,100.31015769689006,171
30,0.41622395631713593,77.18668234591652,139
33,0.41476470208092986,80.8246146198255,153
8,0.41296613446687713,94.66743477541293,149
164,0.4128765239571653,95.46266203553247,165
0,0.4086574269706695,77.22341501830115,140
129,0.4029703709169854,22.66766150981633,183
175,0.3790678886047683,72.69705395696803,177
187,0.3757918661659265,70.53118732135457,150
118,0.3734935833502471,77.774190207911,158
35,0.3722259158011966,70.71640652878583,152
47,0.3704937821986789,94.00865231933162,162
101,0.366921508103932,98.45397200993418,166
163,0.3270560717159987,84.99161835416486,152
40,0.32062774354648993,43.2491110108728,163
132,0.31613555306034125,52.60765933677869,142
193,0.30248940437807414,19.00389716058574,147
142,0.2950686470163007,82.83033845171293,137
25,0.2878955602044756,70.86367646183368,147
155,0.2584319517873995,38.93459957672147,160
181,0.24520277097105753,67.9152894683207,124
158,0.21733363295683483,64.52839102931308,171
11,0.20430053263169873,66.13090826355618,145
177,0.09491193416393245,18.188132333827735,140
48,0.06836312320481053,25.154017595495297,120
