scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
finish_quintile,all,LLR,,,40-60%,620,0.063068,0.010730,0.008312,0.043263,0.031120,16.574194,0.622581,0.903226
finish_quintile,all,LLR,,,60-80%,564,0.075895,-0.005067,-0.007828,0.045493,0.033133,18.833333,0.570922,0.870567
finish_quintile,all,LLR,,,bottom 20%,456,0.203548,-0.164186,-0.168796,0.067417,0.054282,27.223684,0.467105,0.725877
finish_quintile,rated-only,LLR,,,top 20%,573,0.048478,0.033163,0.031268,0.043306,0.031109,7.293194,0.703316,0.935428
finish_quintile,rated-only,LLR,,,20-40%,601,0.056789,0.025051,0.022861,0.044892,0.032418,11.846922,0.645591,0.918469
finish_quintile,rated-only,LLR,,,40-60%,614,0.064118,0.019127,0.016772,0.045175,0.032738,12.791531,0.612378,0.892508
finish_quintile,rated-only,LLR,,,60-80%,604,0.068782,0.003878,0.001233,0.042924,0.030770,10.258278,0.596026,0.885762
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.181846,-0.138548,-0.142852,0.064561,0.051598,8.292335,0.483066,0.754011
rating_quintile,all,LLR,,,top 20%,751,0.057848,-0.012854,-0.014913,0.042619,0.031658,10.366178,0.724368,0.945406
rating_quintile,all,LLR,,,20-40%,782,0.066203,-0.004842,-0.007299,0.046246,0.033617,16.603581,0.657289,0.921995
rating_quintile,all,LLR,,,40-60%,761,0.095685,-0.006817,-0.009501,0.051720,0.038352,19.496715,0.546649,0.839685
rating_quintile,all,LLR,,,60-80%,532,0.104347,-0.015210,-0.018681,0.050381,0.037696,17.475564,0.533835,0.812030
rating_quintile,all,LLR,,,bottom 20%,127,0.172791,-0.083264,-0.087792,0.055933,0.042858,11.724409,0.385827,0.724409
rating_quintile,rated-only,LLR,,,top 20%,564,0.055631,-0.009324,-0.011213,0.041434,0.030931,7.691489,0.735816,0.952128
rating_quintile,rated-only,LLR,,,20-40%,593,0.060615,-0.005840,-0.008092,0.044041,0.031985,11.681282,0.672850,0.932546
rating_quintile,rated-only,LLR,,,40-60%,605,0.084755,-0.011895,-0.014299,0.048166,0.035786,12.966942,0.621488,0.892562
rating_quintile,rated-only,LLR,,,60-80%,594,0.085909,0.008423,0.005864,0.052043,0.037899,11.016835,0.518519,0.826599
rating_quintile,rated-only,LLR,,,bottom 20%,597,0.125979,-0.031266,-0.035428,0.053832,0.040814,7.281407,0.502513,0.792295
