scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,66,0.122481,-0.049964,-0.054903,0.057981,0.043793,1.772727,0.590909,0.863636
group,all,LLR,L2s Main LLR Backtesting,Revolver,,41,0.083236,-0.040094,-0.042570,0.044190,0.031652,1.609756,0.585366,0.902439
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,41,0.083229,-0.040042,-0.042510,0.044188,0.031646,1.121951,0.585366,0.902439
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.116252,-0.089742,-0.099516,0.082301,0.062892,1.833333,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.115616,-0.088230,-0.098149,0.081991,0.062355,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,657,0.049094,0.030683,0.029031,0.043389,0.031137,7.082192,0.662100,0.917808
finish_quintile,all,LLR,,,20-40%,650,0.057872,0.020137,0.018265,0.044530,0.032630,12.938462,0.615385,0.884615
finish_quintile,all,LLR,,,40-60%,620,0.062237,0.008845,0.006818,0.042701,0.030741,16.609677,0.587097,0.887097
finish_quintile,all,LLR,,,60-80%,564,0.074285,-0.008915,-0.011194,0.044447,0.032700,18.741135,0.528369,0.851064
finish_quintile,all,LLR,,,bottom 20%,456,0.210499,-0.177630,-0.181305,0.069570,0.056524,27.197368,0.421053,0.686404
finish_quintile,rated-only,LLR,,,top 20%,567,0.048988,0.032973,0.031386,0.043676,0.031544,7.395062,0.659612,0.910053
finish_quintile,rated-only,LLR,,,20-40%,600,0.056047,0.024535,0.022705,0.044286,0.032242,11.808333,0.611667,0.898333
finish_quintile,rated-only,LLR,,,40-60%,613,0.063354,0.017630,0.015665,0.044633,0.032336,12.794454,0.574225,0.869494
finish_quintile,rated-only,LLR,,,60-80%,604,0.067098,0.000753,-0.001445,0.041852,0.030182,10.291391,0.559603,0.874172
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.187212,-0.150815,-0.154283,0.066141,0.053263,8.345811,0.434938,0.716578
rating_quintile,all,LLR,,,top 20%,744,0.057826,-0.011757,-0.013497,0.042653,0.031729,10.563172,0.689516,0.924731
rating_quintile,all,LLR,,,20-40%,783,0.066920,-0.006892,-0.008937,0.046505,0.034031,16.561941,0.614304,0.895275
rating_quintile,all,LLR,,,40-60%,761,0.094712,-0.011479,-0.013699,0.050779,0.037962,19.396846,0.507227,0.816032
rating_quintile,all,LLR,,,60-80%,531,0.105656,-0.023071,-0.025850,0.050318,0.038023,17.493409,0.495292,0.796610
rating_quintile,all,LLR,,,bottom 20%,128,0.177675,-0.095048,-0.098638,0.056327,0.043842,11.375000,0.359375,0.687500
rating_quintile,rated-only,LLR,,,top 20%,557,0.055387,-0.009587,-0.011187,0.041278,0.030959,7.687612,0.709156,0.926391
rating_quintile,rated-only,LLR,,,20-40%,595,0.062258,-0.005614,-0.007500,0.045254,0.032973,11.936134,0.613445,0.910924
rating_quintile,rated-only,LLR,,,40-60%,601,0.084462,-0.012653,-0.014669,0.047755,0.035489,12.883527,0.582363,0.866889
rating_quintile,rated-only,LLR,,,60-80%,593,0.085470,0.001128,-0.001051,0.051101,0.037579,10.934233,0.480607,0.812816
rating_quintile,rated-only,LLR,,,bottom 20%,599,0.127637,-0.040588,-0.043859,0.053684,0.041215,7.358932,0.467446,0.762938
