scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.187090,-0.149224,-0.153455,0.066389,0.053502,8.379679,0.450980,0.716578
rating_quintile,all,LLR,,,top 20%,745,0.058560,-0.012106,-0.013907,0.042916,0.031920,10.512752,0.699329,0.927517
rating_quintile,all,LLR,,,20-40%,782,0.066097,-0.006813,-0.008979,0.046210,0.033821,16.557545,0.624041,0.895141
rating_quintile,all,LLR,,,40-60%,759,0.094843,-0.011546,-0.013987,0.050784,0.038113,19.454545,0.520422,0.815547
rating_quintile,all,LLR,,,60-80%,532,0.106500,-0.023843,-0.027383,0.050767,0.038321,17.357143,0.524436,0.798872
rating_quintile,all,LLR,,,bottom 20%,129,0.172417,-0.086465,-0.091287,0.055589,0.042379,11.573643,0.395349,0.728682
rating_quintile,rated-only,LLR,,,top 20%,559,0.055641,-0.009749,-0.011444,0.041490,0.031141,7.688730,0.715564,0.924866
rating_quintile,rated-only,LLR,,,20-40%,594,0.061219,-0.004048,-0.006041,0.044682,0.032479,11.749158,0.634680,0.914141
rating_quintile,rated-only,LLR,,,40-60%,602,0.084802,-0.015758,-0.017933,0.047638,0.035699,12.930233,0.593023,0.865449
rating_quintile,rated-only,LLR,,,60-80%,593,0.085608,0.002733,0.000386,0.051417,0.037758,11.013491,0.489039,0.799325
rating_quintile,rated-only,LLR,,,bottom 20%,599,0.127608,-0.039417,-0.043577,0.053970,0.041361,7.347245,0.490818,0.774624
