scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.123399,-0.089506,-0.097701,0.088167,0.065549,1.000000,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,662,0.049193,0.031626,0.029913,0.043507,0.031148,6.957704,0.675227,0.930514
finish_quintile,all,LLR,,,20-40%,651,0.057246,0.021149,0.019216,0.044081,0.032305,12.778802,0.625192,0.894009
finish_quintile,all,LLR,,,40-60%,620,0.061460,0.009279,0.007216,0.042167,0.030303,16.501613,0.598387,0.895161
finish_quintile,all,LLR,,,60-80%,564,0.073421,-0.009117,-0.011507,0.043964,0.032274,18.684397,0.542553,0.858156
finish_quintile,all,LLR,,,bottom 20%,456,0.208385,-0.175139,-0.179078,0.069161,0.056058,27.199561,0.442982,0.697368
finish_quintile,rated-only,LLR,,,top 20%,574,0.049062,0.033896,0.032230,0.043775,0.031579,7.238676,0.670732,0.916376
finish_quintile,rated-only,LLR,,,20-40%,601,0.055576,0.025493,0.023599,0.043938,0.031967,11.670549,0.615641,0.908486
finish_quintile,rated-only,LLR,,,40-60%,612,0.062645,0.018297,0.016278,0.044127,0.031915,12.694444,0.589869,0.879085
finish_quintile,rated-only,LLR,,,60-80%,604,0.066184,0.000552,-0.001738,0.041272,0.029716,10.203642,0.577815,0.879139
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.185341,-0.148771,-0.152461,0.065779,0.052859,8.345811,0.450980,0.725490
rating_quintile,all,LLR,,,top 20%,750,0.058379,-0.010087,-0.011874,0.042914,0.031962,10.301333,0.704000,0.937333
rating_quintile,all,LLR,,,20-40%,784,0.065892,-0.005588,-0.007652,0.046072,0.033557,16.542092,0.616071,0.896684
rating_quintile,all,LLR,,,40-60%,760,0.094183,-0.011493,-0.013783,0.050322,0.037648,19.340789,0.521053,0.828947
rating_quintile,all,LLR,,,60-80%,531,0.104530,-0.023683,-0.026710,0.049741,0.037520,17.406780,0.519774,0.806026
rating_quintile,all,LLR,,,bottom 20%,128,0.170649,-0.088216,-0.092203,0.054788,0.042086,11.406250,0.390625,0.710938
rating_quintile,rated-only,LLR,,,top 20%,565,0.054961,-0.007448,-0.009133,0.041111,0.030753,7.587611,0.720354,0.941593
rating_quintile,rated-only,LLR,,,20-40%,595,0.062113,-0.003645,-0.005593,0.045223,0.032994,11.754622,0.620168,0.914286
rating_quintile,rated-only,LLR,,,40-60%,601,0.083401,-0.013720,-0.015788,0.046830,0.034805,12.757072,0.600666,0.870216
rating_quintile,rated-only,LLR,,,60-80%,591,0.084960,0.001610,-0.000614,0.050960,0.037387,10.851100,0.489002,0.815567
rating_quintile,rated-only,LLR,,,bottom 20%,600,0.125845,-0.039134,-0.042659,0.053287,0.040754,7.370000,0.486667,0.778333
