scope,mode,algorithm,project,group,bucket,n,mape,mpe,mpe_arith,mae,crps,rank_mae,coverage_1sigma,coverage_2sigma
group,all,LLR,L2s Main LLR Backtesting,Single Stack,,68,0.113993,-0.041294,-0.047054,0.055001,0.041461,1.955882,0.617647,0.911765
group,rated-only,LLR,L2s Main LLR Backtesting,Single Stack,,68,0.114122,-0.041927,-0.047659,0.055006,0.041423,1.720588,0.617647,0.911765
group,all,LLR,L2s Main LLR Backtesting,Revolver,,42,0.070709,-0.024489,-0.026624,0.040419,0.028842,1.571429,0.595238,0.928571
group,rated-only,LLR,L2s Main LLR Backtesting,Revolver,,42,0.070685,-0.024387,-0.026478,0.040407,0.028839,1.047619,0.595238,0.928571
group,all,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.123854,-0.087861,-0.096429,0.088874,0.066870,2.166667,0.666667,0.833333
group,rated-only,LLR,L2s Main LLR Backtesting,Limited 10,,6,0.123452,-0.086456,-0.094898,0.088684,0.066699,1.333333,0.666667,0.833333
finish_quintile,all,LLR,,,top 20%,662,0.048264,0.029355,0.027712,0.042644,0.030677,6.918429,0.675227,0.925982
finish_quintile,all,LLR,,,20-40%,651,0.056495,0.019026,0.017180,0.043508,0.032001,12.740399,0.608295,0.886329
finish_quintile,all,LLR,,,40-60%,620,0.060980,0.007024,0.005059,0.041821,0.030187,16.467742,0.590323,0.885484
finish_quintile,all,LLR,,,60-80%,565,0.073491,-0.012081,-0.014478,0.044012,0.032467,18.635398,0.536283,0.842478
finish_quintile,all,LLR,,,bottom 20%,456,0.208995,-0.176478,-0.180752,0.069619,0.056626,27.245614,0.436404,0.699561
finish_quintile,rated-only,LLR,,,top 20%,574,0.047978,0.031623,0.030010,0.042767,0.031038,7.196864,0.675958,0.912892
finish_quintile,rated-only,LLR,,,20-40%,602,0.054708,0.023158,0.021351,0.043237,0.031563,11.609635,0.611296,0.901993
finish_quintile,rated-only,LLR,,,40-60%,613,0.061928,0.016027,0.014086,0.043607,0.031667,12.652529,0.580750,0.867863
finish_quintile,rated-only,LLR,,,60-80%,604,0.066115,-0.002441,-0.004711,0.041205,0.029775,10.193709,0.567881,0.869205
finish_quintile,rated-only,LLR,,,bottom 20%,561,0.186046,-0.150573,-0.154552,0.066228,0.053502,8.338681,0.449198,0.716578
rating_quintile,all,LLR,,,top 20%,751,0.058273,-0.011738,-0.013444,0.042761,0.031878,10.179760,0.693742,0.930759
rating_quintile,all,LLR,,,20-40%,783,0.065456,-0.008190,-0.010164,0.045599,0.033462,16.530013,0.597701,0.890166
rating_quintile,all,LLR,,,40-60%,760,0.094608,-0.016445,-0.018716,0.049920,0.037662,19.418421,0.523684,0.813158
rating_quintile,all,LLR,,,60-80%,531,0.103617,-0.023420,-0.026624,0.049798,0.037608,17.382298,0.512241,0.798493
rating_quintile,all,LLR,,,bottom 20%,129,0.166071,-0.084983,-0.089304,0.053453,0.040994,11.325581,0.403101,0.744186
rating_quintile,rated-only,LLR,,,top 20%,565,0.055238,-0.010746,-0.012372,0.041080,0.030894,7.592920,0.713274,0.932743
rating_quintile,rated-only,LLR,,,20-40%,596,0.061109,-0.005482,-0.007335,0.044399,0.032441,11.545302,0.612416,0.909396
rating_quintile,rated-only,LLR,,,40-60%,602,0.083609,-0.015257,-0.017240,0.046920,0.035134,12.858804,0.591362,0.857143
rating_quintile,rated-only,LLR,,,60-80%,592,0.084713,-0.002048,-0.004187,0.050479,0.037329,10.817568,0.491554,0.797297
rating_quintile,rated-only,LLR,,,bottom 20%,599,0.124587,-0.040556,-0.044434,0.052667,0.040382,7.337229,0.487479,0.782972
